Date Opened,Date Closed,Fiscal Year,Closure Description,Not Timely,Not Jurisdictional,Processor,Housing,Employment,Public Accommodations,Education,Credit,Race,Race Type,Disability,Age,Sex,Sex Type,Pregnancy,National Origin,National Origin Type,Familial Status,Marital Status,Religion,Religion Type,Creed,Color,Sexual Orientation,Gender Identity,Retaliation,Processing Days
08/17/2010,07/31/2012,2013,Right to Sue,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,714
08/17/2010,06/27/2011,2011,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,314
08/17/2010,08/20/2010,2011,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,3
08/17/2010,02/01/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Male,No,Yes,Hispanic,No,No,No,,No,No,No,No,No,168
08/17/2010,03/22/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,217
08/17/2010,09/21/2010,2011,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,No,35
08/17/2010,07/31/2012,2013,Right to Sue,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,714
08/17/2010,08/20/2010,2011,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,3
08/17/2010,08/20/2010,2011,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,3
08/17/2010,08/20/2010,2011,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,3
08/17/2010,07/31/2012,2013,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,714
08/17/2010,06/14/2012,2012,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,White,No,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,No,667
08/17/2010,10/14/2011,2012,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Asian or Pacific Islander,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,423
08/17/2010,02/17/2012,2012,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,549
08/17/2010,07/31/2012,2013,Right to Sue,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,714
08/17/2010,09/07/2010,2011,Withdrawal,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,21
08/17/2010,07/31/2012,2013,Right to Sue,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,714
08/17/2010,08/20/2010,2011,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,3
08/17/2010,08/20/2010,2011,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,3
08/17/2010,08/20/2010,2011,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,3
08/17/2010,08/20/2010,2011,Not Timely,Yes,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,3
08/17/2010,06/13/2012,2012,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,No,666
08/17/2010,11/18/2010,2011,Satisfactory Adjustment,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,93
08/16/2010,10/05/2011,2012,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,415
08/16/2010,11/09/2011,2012,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,450
08/16/2010,12/08/2010,2011,Withdrawal with Satisfactory Adjustment,No,No,Local,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,114
08/16/2010,04/21/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,No,248
08/16/2010,10/16/2012,2013,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,792
08/13/2010,03/01/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,Yes,Mexican,No,No,No,,No,Yes,No,No,No,200
08/13/2010,09/13/2012,2013,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,762
08/13/2010,09/13/2011,2012,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,396
08/13/2010,02/21/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,192
08/13/2010,03/01/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,No,200
08/13/2010,03/01/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,Yes,Mexican,No,No,No,,No,Yes,No,No,No,200
08/13/2010,03/01/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,Yes,Mexican,No,No,No,,No,No,No,No,No,200
08/13/2010,02/21/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,192
08/13/2010,09/10/2010,2011,Administrative Closure,No,No,EEOC,No,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,28
08/13/2010,10/18/2010,2011,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,66
08/13/2010,10/18/2010,2011,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,66
08/13/2010,09/19/2012,2013,No Probable Cause,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,768
08/13/2010,02/16/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,187
08/13/2010,03/23/2011,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,Yes,No,,No,No,No,,No,No,No,No,Yes,222
08/13/2010,05/10/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,Yes,No,No,270
08/12/2010,01/27/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,168
08/12/2010,02/23/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,195
08/12/2010,08/16/2012,2013,Satisfactory Adjustment,No,No,Local,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,735
08/12/2010,05/18/2011,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,279
08/11/2010,08/15/2012,2013,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,735
08/11/2010,11/12/2015,2016,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,1919
08/11/2010,09/28/2010,2011,Local AC Closure,No,No,Local,No,No,Yes,No,No,Yes,American Indian,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,48
08/11/2010,11/23/2010,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,104
08/11/2010,08/15/2012,2013,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,735
08/10/2010,11/04/2011,2012,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,Yes,No,No,451
08/10/2010,07/25/2012,2013,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,715
08/10/2010,02/15/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,No,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,Yes,189
08/10/2010,10/19/2011,2012,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,435
08/10/2010,02/18/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,192
08/10/2010,10/10/2012,2013,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,792
08/10/2010,03/16/2012,2012,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,584
08/09/2010,02/24/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,199
08/09/2010,05/17/2011,2011,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,Yes,281
08/09/2010,01/13/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,White,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,157
08/09/2010,02/24/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,Yes,No,No,199
08/09/2010,03/03/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,206
08/06/2010,07/23/2012,2013,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,717
08/06/2010,01/03/2011,2011,No Probable Cause,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,No,150
08/06/2010,11/23/2010,2011,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,109
08/06/2010,09/03/2010,2011,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,28
08/06/2010,10/07/2010,2011,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,62
08/06/2010,10/05/2011,2012,Administrative Closure,No,No,ICRC,No,No,No,Yes,No,Yes,Black,No,No,Yes,Female,No,Yes,Other National Origin,No,No,Yes,Jewish,No,No,No,No,Yes,425
08/05/2010,04/07/2011,2011,Satisfactory Adjustment,No,No,Local,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,245
08/05/2010,05/25/2012,2012,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,659
08/05/2010,05/03/2011,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,271
08/05/2010,02/08/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,187
08/05/2010,10/06/2011,2012,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,427
08/05/2010,04/04/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,242
08/05/2010,06/27/2012,2012,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Other,No,No,No,,No,Yes,Hispanic,No,No,No,,No,Yes,No,No,No,692
08/04/2010,04/12/2011,2011,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,251
08/04/2010,08/31/2010,2011,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,27
08/04/2010,03/16/2011,2011,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,224
08/04/2010,01/13/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,162
08/04/2010,12/20/2010,2011,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,138
08/04/2010,09/13/2010,2011,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,40
08/04/2010,02/09/2011,2011,Withdrawal,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,189
08/04/2010,03/01/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,Yes,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,No,209
08/04/2010,01/24/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,Yes,Male,No,No,,No,No,No,,No,No,No,No,No,173
08/04/2010,05/24/2012,2012,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,No,659
08/04/2010,10/18/2010,2011,Satisfactory Adjustment,No,No,ICRC,Yes,No,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,75
08/04/2010,09/30/2010,2011,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,57
08/03/2010,04/26/2013,2013,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,997
08/03/2010,12/07/2010,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,Yes,No,,No,No,No,,No,No,No,No,No,126
08/03/2010,03/15/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,No,224
08/03/2010,03/22/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,231
08/03/2010,04/25/2011,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,265
08/03/2010,03/16/2011,2011,Administrative Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,225
08/03/2010,01/03/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,153
08/03/2010,05/11/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,281
08/03/2010,01/10/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,160
08/03/2010,03/22/2013,2013,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,962
08/02/2010,11/18/2010,2011,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,Yes,108
08/02/2010,05/04/2012,2012,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,641
08/02/2010,03/03/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,213
08/02/2010,09/13/2011,2012,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,407
08/02/2010,02/15/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,197
08/02/2010,11/14/2011,2012,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,469
08/02/2010,10/13/2011,2012,Administrative Closure,No,No,ICRC,Yes,No,No,No,No,Yes,White,Yes,No,No,,No,No,,No,No,No,,No,Yes,No,No,No,437
08/02/2010,10/15/2010,2011,Right to Sue,No,No,Local,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,Yes,No,Yes,74
08/02/2010,09/26/2012,2013,Right to Sue,No,No,Local,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,786
08/02/2010,02/25/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,207
08/02/2010,02/25/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,207
07/30/2010,02/08/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,193
07/30/2010,01/03/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,157
07/30/2010,12/06/2010,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,129
07/30/2010,01/04/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,Yes,Female,No,No,,No,No,Yes,Other,No,Yes,No,No,No,158
07/30/2010,01/07/2011,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,161
07/29/2010,12/28/2010,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,152
07/29/2010,11/28/2012,2013,Successful Conciliation,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,853
07/29/2010,03/24/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,238
07/29/2010,09/12/2012,2013,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,776
07/29/2010,12/07/2010,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,131
07/29/2010,09/17/2010,2011,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,Yes,No,,No,No,No,,No,No,No,No,No,50
07/29/2010,04/27/2011,2011,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,272
07/29/2010,12/29/2010,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,153
07/29/2010,04/13/2011,2011,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,Yes,Yes,Male,No,No,,No,No,No,,No,No,No,No,Yes,258
07/28/2010,07/31/2012,2013,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,734
07/28/2010,05/25/2012,2012,No Probable Cause,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,Yes,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,667
07/28/2010,12/28/2010,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,White,No,Yes,Yes,Female,No,No,,No,No,No,,No,Yes,No,No,Yes,153
07/28/2010,03/03/2011,2011,Withdrawal with Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,218
07/28/2010,09/14/2011,2012,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,Yes,Black,No,No,Yes,Male,No,No,,No,No,No,,No,Yes,No,No,No,413
07/28/2010,08/01/2012,2013,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,735
07/28/2010,01/24/2011,2011,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,White,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,180
07/28/2010,03/18/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,233
07/28/2010,08/17/2011,2012,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,385
07/28/2010,12/23/2010,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,148
07/28/2010,04/24/2012,2012,Local AC Closure,No,No,Local,No,Yes,No,No,No,Yes,Other,No,No,No,,No,No,,No,No,No,,No,No,No,No,No,636
07/28/2010,06/13/2012,2012,No Probable Cause,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,686
07/28/2010,05/03/2011,2011,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,279
07/27/2010,12/23/2010,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,Yes,Male,No,No,,No,No,No,,No,No,No,No,No,149
07/27/2010,12/23/2010,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,149
07/27/2010,01/10/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,167
07/27/2010,10/21/2010,2011,Satisfactory Adjustment,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,86
07/27/2010,10/05/2011,2012,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,435
07/26/2010,02/05/2014,2014,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,1290
07/26/2010,05/19/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,297
07/26/2010,03/04/2011,2011,Right to Sue,No,No,ICRC,No,No,Yes,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,221
07/26/2010,07/18/2012,2013,No Probable Cause,No,No,ICRC,No,Yes,No,No,No,No,,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,723
07/26/2010,10/06/2011,2012,Administrative Closure,No,No,ICRC,No,No,Yes,No,No,No,,Yes,Yes,Yes,Female,No,No,,No,No,No,,No,No,No,No,Yes,437
07/26/2010,11/03/2010,2011,Withdrawal with Satisfactory Adjustment,No,No,Local,No,Yes,No,No,No,Yes,Other,Yes,Yes,No,,No,Yes,Hispanic,No,No,No,,No,No,No,No,No,100
07/26/2010,10/09/2012,2013,Successful Conciliation,No,No,ICRC,No,No,Yes,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,Yes,No,806
07/26/2010,12/15/2010,2011,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Other,No,No,No,,No,Yes,Other National Origin,No,No,No,,No,No,No,No,Yes,142
07/26/2010,06/24/2014,2014,Administrative Closure,No,No,EEOC,No,Yes,No,No,No,Yes,Black,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,1429
07/26/2010,12/29/2010,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,156
07/26/2010,12/23/2010,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,Yes,Other,No,Yes,Yes,Female,Yes,Yes,Mexican,No,No,No,,No,No,No,No,No,150
07/23/2010,01/10/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,171
07/23/2010,05/20/2011,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,301
07/23/2010,01/04/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,165
07/23/2010,01/03/2011,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,Yes,Yes,No,,No,No,,No,No,No,,No,No,No,No,No,164
07/23/2010,03/28/2011,2011,Right to Sue,No,No,ICRC,No,Yes,No,No,No,Yes,Black,No,No,No,,No,No,,No,No,No,,No,No,No,No,Yes,248
07/22/2010,04/09/2012,2012,Local AC Closure,No,No,Local,No,Yes,No,No,No,No,,Yes,No,No,,No,No,,No,No,No,,No,No,No,No,No,627
07/22/2010,12/23/2010,2011,Administrative Closure,No,No,ICRC,No,Yes,No,No,No,No,,No,No,Yes,Female,No,No,,No,No,No,,No,No,No,No,No,154
